ref_label,x,y
Brachy_Blank_scaffolds_len10k (n=2216192),0.731756624225881,0.022167725874587
Brachy_Blank_scaffolds_len10k (n=2216192),0.732807763630849,0.0952531396270934
Brachy_Blank_scaffolds_len10k (n=2216192),0.733858903035817,0.0956754583376331
Brachy_Blank_scaffolds_len10k (n=2216192),0.734910042440786,0.0406019816409422
Brachy_Blank_scaffolds_len10k (n=2216192),0.735961181845754,0.148881407031362
Brachy_Blank_scaffolds_len10k (n=2216192),0.737012321250722,0.324193599790191
Brachy_Blank_scaffolds_len10k (n=2216192),0.73806346065569,0.121826336954537
Brachy_Blank_scaffolds_len10k (n=2216192),0.739114600060658,0.125709183722967
Brachy_Blank_scaffolds_len10k (n=2216192),0.740165739465627,0.0383086572344038
Brachy_Blank_scaffolds_len10k (n=2216192),0.741216878870595,0.00518107220880265
Brachy_Blank_scaffolds_len10k (n=2216192),0.742268018275563,0.00240505956151237
Brachy_Blank_scaffolds_len10k (n=2216192),0.743319157680531,0.00279962131166041
Brachy_Blank_scaffolds_len10k (n=2216192),0.744370297085499,0.00417522394541739
Brachy_Blank_scaffolds_len10k (n=2216192),0.745421436490468,0.00175092737642549
Brachy_Blank_scaffolds_len10k (n=2216192),0.746472575895436,0.000291412601295127
Brachy_Blank_scaffolds_len10k (n=2216192),0.747523715300404,0.0028530204209116
Brachy_Blank_scaffolds_len10k (n=2216192),0.748574854705372,0.190460113031797
Brachy_Blank_scaffolds_len10k (n=2216192),0.74962599411034,0.843400957153598
Brachy_Blank_scaffolds_len10k (n=2216192),0.750677133515309,0.529160168017786
Brachy_Blank_scaffolds_len10k (n=2216192),0.751728272920277,0.124722096415327
Brachy_Blank_scaffolds_len10k (n=2216192),0.752779412325245,0.0111950854476465
Brachy_Blank_scaffolds_len10k (n=2216192),0.753830551730213,0.000883474393500143
Brachy_Blank_scaffolds_len10k (n=2216192),0.754881691135181,0.00337901704212753
Brachy_Blank_scaffolds_len10k (n=2216192),0.75593283054015,0.00312746201499789
Brachy_Blank_scaffolds_len10k (n=2216192),0.756983969945118,0.0028276457188591
Brachy_Blank_scaffolds_len10k (n=2216192),0.758035109350086,0.00374048058151398
Brachy_Blank_scaffolds_len10k (n=2216192),0.759086248755054,0.0109597188543327
Brachy_Blank_scaffolds_len10k (n=2216192),0.760137388160022,0.020805050409799
Brachy_Blank_scaffolds_len10k (n=2216192),0.761188527564991,0.0283891573586771
Brachy_Blank_scaffolds_len10k (n=2216192),0.762239666969959,0.0293240436898538
Brachy_Blank_scaffolds_len10k (n=2216192),0.763290806374927,0.333425964785493
Brachy_Blank_scaffolds_len10k (n=2216192),0.764341945779895,1.43655229653975
Brachy_Blank_scaffolds_len10k (n=2216192),0.765393085184863,0.923753696783603
Brachy_Blank_scaffolds_len10k (n=2216192),0.766444224589832,0.196512346434932
Brachy_Blank_scaffolds_len10k (n=2216192),0.7674953639948,0.0162231340413388
Brachy_Blank_scaffolds_len10k (n=2216192),0.768546503399768,0.0113626402558271
Brachy_Blank_scaffolds_len10k (n=2216192),0.769597642804736,0.0116560621716246
Brachy_Blank_scaffolds_len10k (n=2216192),0.770648782209704,0.0086408448765328
Brachy_Blank_scaffolds_len10k (n=2216192),0.771699921614673,0.0126992229843554
Brachy_Blank_scaffolds_len10k (n=2216192),0.772751061019641,0.0189629533113956
Brachy_Blank_scaffolds_len10k (n=2216192),0.773802200424609,0.0134008586409004
Brachy_Blank_scaffolds_len10k (n=2216192),0.774853339829577,0.010028833538073
Brachy_Blank_scaffolds_len10k (n=2216192),0.775904479234545,0.143542524988641
Brachy_Blank_scaffolds_len10k (n=2216192),0.776955618639514,0.717675090385247
Brachy_Blank_scaffolds_len10k (n=2216192),0.778006758044482,0.880827465764534
Brachy_Blank_scaffolds_len10k (n=2216192),0.77905789744945,0.405062625911443
Brachy_Blank_scaffolds_len10k (n=2216192),0.780109036854418,0.0676616528558814
Brachy_Blank_scaffolds_len10k (n=2216192),0.781160176259386,0.0099207529242525
Brachy_Blank_scaffolds_len10k (n=2216192),0.782211315664354,0.0106290188435082
Brachy_Blank_scaffolds_len10k (n=2216192),0.783262455069323,0.00996699881938591
Brachy_Blank_scaffolds_len10k (n=2216192),0.784313594474291,0.00981449742546863
Brachy_Blank_scaffolds_len10k (n=2216192),0.785364733879259,0.0157286994915283
Brachy_Blank_scaffolds_len10k (n=2216192),0.786415873284227,0.0145334382480805
Brachy_Blank_scaffolds_len10k (n=2216192),0.787467012689195,0.0510574520365417
Brachy_Blank_scaffolds_len10k (n=2216192),0.788518152094164,0.237708652087802
Brachy_Blank_scaffolds_len10k (n=2216192),0.789569291499132,0.343918693067039
Brachy_Blank_scaffolds_len10k (n=2216192),0.7906204309041,0.189868149785236
Brachy_Blank_scaffolds_len10k (n=2216192),0.791671570309068,0.0433549756653909
Brachy_Blank_scaffolds_len10k (n=2216192),0.792722709714036,0.0169273182732308
Brachy_Blank_scaffolds_len10k (n=2216192),0.793773849119005,0.0150429631520807
Brachy_Blank_scaffolds_len10k (n=2216192),0.794824988523973,0.0152334171143926
Brachy_Blank_scaffolds_len10k (n=2216192),0.795876127928941,0.018163895711741
